Model,Test,Few(n),n,Prompt,r,s,ex_selector,bleu,sari_add,sari_keep,sari_del,sari,fkgl,pbert_ref,rbert_ref,F1_bert_ref,pbert_src,rbert_src,F1_bert_src,ppl_mean,ppl_std,LENS,LENS_std,intra_dist1,intra_dist2,inter_dist1,inter_dist2,c_ratio,splits,lev_sim,copies,adds,deletes,lex_complexity
t0pp,asset-test,asset-valid,3,p2,1,489,random,40.4007,1.9874,50.098,53.9286,35.338,8.8223,45.3487,51.841,47.6214,46.7529,46.4867,46.6003,118.9344,602.325,45.2917,22.8959,85.644,94.9907,33.1734,75.7884,1.3098,1.3693,0.6738,0.3064,0.3889,0.306,8.5815
t0pp,asset-test,asset-valid,3,p2,1,723,random,37.4231,1.9904,48.7443,53.2017,34.6455,8.599,41.6133,50.4248,45.0466,42.9609,45.3166,44.0973,80.5225,94.2156,42.7764,23.733,83.6579,93.4228,32.5179,75.071,1.411,1.4928,0.6625,0.2841,0.4118,0.2969,8.5917
t0pp,med-easi-test,med-easi-validation,3,p0,1,287,random,9.7882,1.6039,38.386,67.3898,35.7932,10.8511,11.7062,18.5448,15.0716,29.5621,31.3259,30.4139,86.19,150.1523,40.334,21.6279,84.3959,96.008,24.4632,63.8966,1.9329,1.4652,0.5713,0.2033,0.5057,0.3325,9.0162
t0pp,med-easi-test,med-easi-validation,3,p0,1,489,random,8.0127,1.6685,35.2658,67.0923,34.6755,11.1825,6.9702,14.9267,10.8986,23.3697,26.316,24.8017,77.6048,197.1415,36.6281,21.7622,80.137,93.4409,22.6372,58.1455,2.122,1.5151,0.538,0.1967,0.5515,0.3304,9.0801
t0pp,med-easi-test,med-easi-validation,3,p0,1,723,random,8.7118,1.581,36.5584,69.6636,35.9343,10.8894,9.5069,15.8787,12.6618,25.7031,27.0935,26.3695,68.4972,71.0801,39.9279,21.0367,82.6784,95.3198,23.7817,62.1587,1.9654,1.4928,0.5442,0.1767,0.5219,0.3618,9.0074
t0pp,med-easi-test,med-easi-validation,3,p1,1,287,random,4.5517,1.4933,27.9899,73.4276,34.3036,11.0594,-4.707,3.5085,-0.6404,2.6516,7.6798,5.1078,451.1539,3654.206,22.6833,19.9674,78.3254,90.5917,18.3669,47.8176,2.2936,1.6428,0.4188,0.0333,0.6814,0.4234,9.0915
t0pp,med-easi-test,med-easi-validation,3,p1,1,489,random,5.3508,1.5509,31.5203,73.3661,35.4791,10.8626,-2.6979,6.3223,1.7637,6.1052,11.2056,8.5885,265.1954,2913.1763,23.7442,20.0697,78.221,90.6435,18.2512,46.5491,2.2158,1.6422,0.4442,0.01,0.6671,0.4063,9.1138
t0pp,med-easi-test,med-easi-validation,3,p1,1,723,random,4.6542,1.3776,27.9307,72.5512,33.9532,10.8907,-3.716,3.1483,-0.346,4.7368,9.3483,6.9437,225.5645,1602.7146,21.8861,19.359,77.7995,89.1901,19.6317,50.5245,2.261,1.6784,0.4183,0.0167,0.6512,0.4283,9.062
t0pp,med-easi-test,med-easi-validation,3,p2,1,287,random,7.9861,1.5958,36.4551,68.276,35.4423,10.3184,7.8861,15.7887,11.7838,24.68,27.7329,26.1693,71.2864,87.5984,36.8745,23.1447,81.8186,94.3249,22.0695,58.2936,2.1067,1.6927,0.5428,0.18,0.5522,0.331,9.0599
t0pp,med-easi-test,med-easi-validation,3,p2,1,489,random,8.9543,1.6704,40.616,69.6759,37.3208,10.8448,9.0614,17.1831,13.0545,24.4666,27.4001,25.9031,68.0226,69.7708,36.948,21.6448,81.1426,94.4836,22.2016,59.1204,2.2533,1.6601,0.5427,0.1733,0.5518,0.315,9.022
t0pp,med-easi-test,med-easi-validation,3,p2,1,723,random,7.1832,1.4889,33.7831,66.9161,34.0627,10.8454,6.0446,13.8727,9.9001,21.3857,24.5975,22.9621,72.9974,150.1059,35.9665,21.6589,80.0139,93.8698,22.571,58.6171,2.1893,1.6463,0.5283,0.17,0.5821,0.3386,9.0517
t0pp,news-manual-all-test,news-manual-all-val,3,p0,1,287,random,20.1299,1.5212,40.6999,56.4263,32.8825,7.45,29.2501,31.8579,30.1401,30.8428,29.7928,30.334,69.4607,62.0784,50.9876,21.098,87.1155,96.4575,22.5548,59.8067,1.6505,1.6658,0.544,0.1758,0.516,0.4287,8.4342
t0pp,news-manual-all-test,news-manual-all-val,3,p0,1,489,random,17.5264,1.3091,36.4939,55.5288,31.1106,7.5069,24.5055,27.1864,25.4784,26.1677,24.9876,25.6147,72.5812,96.5555,48.0053,19.9768,86.4245,96.6717,21.2335,56.3412,1.6555,1.6315,0.5153,0.1406,0.5478,0.4461,8.4817
t0pp,news-manual-all-test,news-manual-all-val,3,p0,1,723,random,18.5388,1.4607,39.2456,55.3322,32.0128,7.9366,25.4483,28.5361,26.5924,27.8368,27.3035,27.6166,64.7063,73.732,48.3243,21.5109,86.3456,96.1172,21.7735,57.8745,1.5452,1.6311,0.5311,0.1641,0.5456,0.4136,8.5
t0pp,news-manual-all-test,news-manual-all-val,3,p1,1,287,random,7.9725,1.3163,24.3487,59.4455,28.3702,7.821,8.9923,15.0324,11.5455,8.343,10.5747,9.4862,623.5887,6563.2089,35.9431,22.7921,84.6521,94.6258,16.8161,46.0797,1.7469,1.7311,0.4214,0.0391,0.6632,0.5065,8.4505
t0pp,news-manual-all-test,news-manual-all-val,3,p1,1,489,random,10.7479,1.206,29.3864,58.8279,29.8067,7.5441,11.1456,16.8995,13.5799,10.6988,12.5884,11.6408,551.7672,5055.2439,37.0233,23.5171,84.4145,95.2762,17.1078,45.1651,1.9474,1.861,0.4334,0.0352,0.6287,0.4883,8.5794
t0pp,news-manual-all-test,news-manual-all-val,3,p1,1,723,random,7.6556,1.28,22.4316,59.4303,27.714,8.0469,7.9852,12.3516,9.7374,6.8619,8.1251,7.5075,423.6107,4835.3101,34.0196,22.6524,83.3481,93.0982,16.6261,45.6491,1.7853,1.7104,0.4038,0.0234,0.6668,0.5242,8.4364
t0pp,news-manual-all-test,news-manual-all-val,3,p2,1,287,random,22.164,1.3711,44.9775,53.7277,33.3588,8.2606,30.0703,34.2801,31.8548,32.4357,33.3039,32.8999,65.9743,87.7738,48.8694,20.9822,85.7576,95.7177,22.3487,61.0408,1.6888,1.609,0.5682,0.1953,0.5137,0.3813,8.4265
t0pp,news-manual-all-test,news-manual-all-val,3,p2,1,489,random,20.981,1.1744,42.9038,51.0338,31.704,8.2006,28.9815,33.447,30.8521,32.4809,33.2572,32.9111,67.0084,89.008,46.8971,22.4321,84.7815,95.388,21.7117,57.9307,1.6605,1.7243,0.5691,0.2148,0.5216,0.3634,8.551
t0pp,news-manual-all-test,news-manual-all-val,3,p2,1,723,random,20.3917,1.3528,44.5153,56.1454,34.0045,8.13,27.9811,31.2996,29.2585,29.4811,29.6701,29.5977,68.2691,86.035,47.1,22.1115,85.2918,95.7074,20.905,56.1537,1.7656,1.6682,0.5401,0.1797,0.5322,0.3951,8.4693
t5-base-lm-adapt,asset-test,asset-valid,3,p0,1,287,random,12.1125,2.6544,43.2574,58.9142,34.942,6.4745,5.0508,33.7157,17.681,3.8494,26.2772,14.6388,35.7689,38.7724,12.6191,12.5696,60.1783,74.8907,23.4945,59.9227,3.4662,4.562,0.3769,0.0084,0.7971,0.1757,8.553
t5-base-lm-adapt,asset-test,asset-valid,3,p0,1,489,random,12.6062,2.9635,43.1817,58.4787,34.8746,6.5069,5.8687,33.5217,17.9988,4.5995,26.5548,15.1687,344.1591,5793.1191,13.982,13.2169,62.5192,76.9356,23.522,60.8374,3.3334,4.3607,0.3766,0.0028,0.7817,0.1953,8.5219
t5-base-lm-adapt,asset-test,asset-valid,3,p0,1,723,random,11.8316,2.6612,41.3019,58.4311,34.1314,6.7362,3.4734,32.0768,16.1896,2.4766,24.6865,13.2106,201.3931,2513.4681,14.065,13.1338,61.3383,75.8733,23.932,60.6975,3.4417,4.4018,0.3758,0.0056,0.7953,0.1925,8.5195
t5-base-lm-adapt,asset-test,asset-valid,3,p1,1,287,random,24.1076,2.422,58.839,31.7721,31.011,7.3336,13.2844,63.5442,36.1251,14.1124,63.1647,37.2705,49.4666,55.3804,10.2556,12.8681,63.9266,77.9353,20.3524,52.9547,3.6081,3.7546,0.4656,0.0,0.6904,0.0596,8.7058
t5-base-lm-adapt,asset-test,asset-valid,3,p1,1,489,random,22.9815,2.3735,57.7485,36.4702,32.1974,7.1772,13.9358,61.3708,35.5092,14.9063,60.8562,36.6533,49.4862,47.3993,10.8861,14.3282,63.916,77.4362,20.4067,52.4225,3.5048,3.734,0.4687,0.0,0.6848,0.0656,8.6799
t5-base-lm-adapt,asset-test,asset-valid,3,p1,1,723,random,23.2928,2.3833,57.4025,33.7511,31.179,7.4272,11.7245,61.1008,34.2416,12.6353,60.7045,35.3411,50.7589,44.0116,9.4494,12.2482,63.953,77.6226,20.5476,52.954,3.5693,3.7342,0.4607,0.0,0.6969,0.0651,8.6924
t5-base-lm-adapt,asset-test,asset-valid,3,p2,1,287,random,13.6438,2.7296,45.6013,56.1993,34.8434,6.7628,6.7937,39.1504,21.2294,5.9534,32.7775,18.8109,38.2049,60.684,13.8944,13.9663,61.8593,76.4442,24.4483,61.4567,3.5374,4.5406,0.3854,0.0167,0.776,0.1581,8.5605
t5-base-lm-adapt,asset-test,asset-valid,3,p2,1,489,random,12.9164,2.8034,44.5326,57.5503,34.9621,6.8245,5.1493,36.2523,18.8151,4.0737,29.2296,16.1415,343.9528,5793.1325,13.9624,12.994,62.635,77.4274,23.7288,61.5316,3.4644,4.4253,0.3792,0.0084,0.7842,0.1768,8.5201
t5-base-lm-adapt,asset-test,asset-valid,3,p2,1,723,random,13.1473,2.7758,43.753,56.3305,34.2865,6.8099,5.0331,36.1017,18.8416,4.2845,29.1486,16.244,166.3515,2431.46,14.9519,13.7703,61.6051,76.1585,23.7798,60.7217,3.4925,4.5035,0.382,0.0111,0.7857,0.1703,8.5149
t5-base-lm-adapt,med-easi-test,med-easi-validation,3,p0,1,287,random,2.8214,1.8472,30.1005,76.1392,36.029,8.2681,-8.4388,7.9632,-0.3745,-4.596,11.1924,3.0834,39.6612,28.1709,15.9147,12.2721,70.0179,87.6924,22.3442,65.9015,3.8866,3.9768,0.3367,0.0033,0.8288,0.2542,8.9945
t5-base-lm-adapt,med-easi-test,med-easi-validation,3,p0,1,489,random,2.5171,1.7392,27.5711,75.8093,35.0399,8.3525,-9.345,6.257,-1.6496,-4.8577,9.7743,2.2729,194.8842,2659.0412,16.8591,12.5809,69.31,87.1114,21.3002,64.3176,3.7094,3.8698,0.3403,0.0033,0.8345,0.2669,9.0486
t5-base-lm-adapt,med-easi-test,med-easi-validation,3,p0,1,723,random,2.3404,1.8871,26.0711,75.2795,34.4126,8.1742,-9.327,6.599,-1.4784,-5.4842,9.2677,1.7086,195.2101,2658.8221,16.8487,12.9942,69.1361,86.3349,21.872,64.1843,3.8709,3.9281,0.3437,0.0033,0.8286,0.2653,9.0251
t5-base-lm-adapt,med-easi-test,med-easi-validation,3,p1,1,287,random,6.2528,1.5451,40.3434,58.4439,33.4441,9.0349,-3.7815,21.7807,8.6047,9.2337,40.2056,24.0304,56.7962,54.4978,10.1226,11.2109,69.9131,86.552,19.5602,58.2633,3.8849,3.2821,0.4192,0.0,0.729,0.1512,8.9988
t5-base-lm-adapt,med-easi-test,med-easi-validation,3,p1,1,489,random,6.9145,1.7984,45.2569,63.5629,36.8727,8.927,-3.4994,22.7201,9.2293,7.9434,40.6717,23.574,56.0107,48.1814,10.0968,11.7516,69.885,86.8609,19.9452,58.6423,3.915,3.2885,0.4165,0.0,0.7318,0.15,9.0128
t5-base-lm-adapt,med-easi-test,med-easi-validation,3,p1,1,723,random,6.5538,1.7446,43.5867,63.4293,36.2535,8.838,-3.6301,22.1419,8.873,7.5407,38.3893,22.2932,49.5992,31.8875,10.7206,11.5445,69.2267,85.9285,19.4251,57.9474,3.8147,3.3309,0.4104,0.0,0.7448,0.1591,9.0086
t5-base-lm-adapt,med-easi-test,med-easi-validation,3,p2,1,287,random,2.6586,1.7326,29.3948,75.5176,35.5483,8.317,-8.2693,7.9725,-0.2609,-3.9615,12.2543,3.9451,42.4364,53.2554,16.4329,13.0425,70.269,87.9543,22.4367,66.0622,4.0162,4.0261,0.3365,0.0,0.8352,0.2403,9.0357
t5-base-lm-adapt,med-easi-test,med-easi-validation,3,p2,1,489,random,2.3305,1.7952,26.6577,75.3082,34.587,8.8162,-8.985,6.9034,-1.1498,-4.3925,11.4795,3.3308,192.647,2658.826,16.6418,12.414,68.8931,86.6015,21.3425,64.6984,3.8053,3.7717,0.3388,0.0033,0.8362,0.2586,9.0434
t5-base-lm-adapt,med-easi-test,med-easi-validation,3,p2,1,723,random,2.2128,1.8592,25.4331,74.5575,33.9499,8.2766,-9.3461,6.8824,-1.3418,-5.2445,10.7468,2.5452,190.4982,2658.8527,16.1555,12.3357,69.5355,88.1366,22.2268,66.1522,4.0615,4.065,0.3352,0.0033,0.841,0.2441,9.027
t5-base-lm-adapt,news-manual-all-test,news-manual-all-val,3,p0,1,287,random,7.2956,1.8771,36.5294,58.2891,32.2319,5.9244,1.6464,20.9005,10.6453,1.0061,17.5006,9.1053,39.6534,27.1494,18.7339,15.1931,68.295,85.4921,22.112,65.4139,3.7313,4.522,0.3597,0.0039,0.8274,0.2266,8.4874
t5-base-lm-adapt,news-manual-all-test,news-manual-all-val,3,p0,1,489,random,8.932,1.7865,43.0794,57.9278,34.2645,6.2953,3.6479,24.1432,13.2006,3.5555,21.1283,12.1491,40.4493,30.5963,17.8569,13.831,68.486,85.4256,22.7593,66.3481,3.5292,4.2085,0.3748,0.0117,0.8084,0.2017,8.4912
t5-base-lm-adapt,news-manual-all-test,news-manual-all-val,3,p0,1,723,random,6.7723,1.6987,36.7522,58.5982,32.3497,5.9293,-0.0008,19.9151,9.3611,-0.1664,16.918,8.2025,218.076,2877.4353,16.2818,13.0899,66.6772,83.1493,21.7893,64.4651,3.6476,4.4497,0.3484,0.0039,0.8312,0.2273,8.4977
t5-base-lm-adapt,news-manual-all-test,news-manual-all-val,3,p1,1,287,random,16.5586,1.6025,56.0049,43.5044,33.704,6.8368,10.0936,43.4096,25.8122,12.327,45.788,28.3553,47.1491,29.1048,12.33,13.719,68.6328,84.4769,18.9005,57.4371,3.7317,3.7408,0.4385,0.0,0.7214,0.1205,8.6577
t5-base-lm-adapt,news-manual-all-test,news-manual-all-val,3,p1,1,489,random,15.726,1.4676,55.3767,45.2542,34.0328,6.7484,9.2647,42.1765,24.7712,11.2486,44.1339,26.9806,47.2893,32.2783,12.6879,14.2294,69.1943,84.9324,19.1178,57.5179,3.739,3.8404,0.4318,0.0,0.725,0.1317,8.6511
t5-base-lm-adapt,news-manual-all-test,news-manual-all-val,3,p1,1,723,random,16.0276,1.4567,55.6244,44.1888,33.7566,6.5877,8.5115,44.7212,25.5298,10.7257,46.4996,27.8117,49.3451,47.0894,11.0,12.998,67.5463,83.3037,18.1295,55.7477,3.7958,3.7716,0.4259,0.0,0.7217,0.1289,8.6366
t5-base-lm-adapt,news-manual-all-test,news-manual-all-val,3,p2,1,287,random,7.6549,1.7763,38.8463,57.6365,32.7531,6.0065,1.5675,22.6985,11.4532,1.4111,19.6372,10.3212,37.5617,30.4414,17.0816,12.8478,66.3613,83.6012,21.8902,64.6365,3.7926,4.6863,0.3582,0.0039,0.8287,0.2075,8.4812
t5-base-lm-adapt,news-manual-all-test,news-manual-all-val,3,p2,1,489,random,8.2428,1.8168,40.602,58.3478,33.5888,6.0297,4.0167,24.0909,13.4067,3.6109,20.9094,12.0705,37.1149,21.9178,18.2334,14.0083,68.6148,86.4761,22.2907,66.0887,3.6071,4.5446,0.367,0.0117,0.8071,0.207,8.4793
t5-base-lm-adapt,news-manual-all-test,news-manual-all-val,3,p2,1,723,random,7.8474,1.862,39.1216,56.4364,32.4733,5.9603,2.2405,21.9639,11.5346,2.241,19.7076,10.781,37.3174,27.9268,18.0972,14.3216,66.349,82.6177,21.2405,63.3529,3.757,4.6564,0.3574,0.0039,0.8147,0.2109,8.4511
t5-large-lm-adapt,asset-test,asset-valid,3,p0,1,287,random,26.2363,2.8208,60.0636,30.5741,31.1528,6.6832,18.284,72.6503,42.8701,19.3271,72.0959,44.0494,43.784,88.006,18.7611,17.8744,66.095,79.5724,26.6749,64.2901,3.3964,4.5515,0.4933,0.0696,0.6382,0.0513,8.5433
t5-large-lm-adapt,asset-test,asset-valid,3,p0,1,489,random,25.0001,2.7743,60.1764,33.0316,31.9941,6.843,15.8056,70.4628,40.3165,16.657,68.9331,41.1541,39.3178,50.3909,17.8953,15.9606,65.2374,78.6922,26.1972,63.8072,3.5819,4.575,0.4733,0.0585,0.6602,0.0535,8.5639
t5-large-lm-adapt,asset-test,asset-valid,3,p0,1,723,random,25.7271,2.7381,59.6936,30.4007,30.9442,6.8742,15.9268,71.7622,41.0631,17.0685,71.4232,42.5477,38.3402,36.6135,18.3662,16.6311,65.6056,78.7934,26.816,64.0931,3.4779,4.4587,0.4832,0.0557,0.6544,0.0504,8.5463
t5-large-lm-adapt,asset-test,asset-valid,3,p1,1,287,random,27.2098,2.3397,60.3808,26.6458,29.7888,6.954,17.7913,71.3075,42.1715,19.155,72.2043,44.0929,54.9825,77.2997,14.3438,17.3724,66.7146,79.452,20.9034,52.9648,3.3514,3.6253,0.5223,0.0,0.6264,0.0482,8.6858
t5-large-lm-adapt,asset-test,asset-valid,3,p1,1,489,random,27.7843,2.2619,60.1553,24.5886,29.0019,7.0943,19.9454,71.4948,43.4366,21.7105,72.8839,45.7927,56.9945,65.0272,14.6345,17.1039,67.494,80.213,20.7922,52.8004,3.2422,3.5727,0.5377,0.0,0.6119,0.0441,8.6774
t5-large-lm-adapt,asset-test,asset-valid,3,p1,1,723,random,27.6767,2.6074,60.1126,26.2777,29.6659,6.9475,18.7979,70.9917,42.5191,20.0397,71.9595,44.4652,60.3161,82.7177,14.1287,16.8339,67.5454,80.1677,21.0112,53.0984,3.3217,3.6367,0.5258,0.0,0.6198,0.0487,8.6942
t5-large-lm-adapt,asset-test,asset-valid,3,p2,1,287,random,23.9738,2.9119,59.8077,30.0089,30.9095,6.8085,10.7634,71.0013,37.9789,11.3782,70.4888,39.0706,37.726,75.8132,14.7402,11.8234,63.4533,77.8061,25.8719,63.2194,3.7948,4.9522,0.442,0.0251,0.7024,0.0436,8.5401
t5-large-lm-adapt,asset-test,asset-valid,3,p2,1,489,random,24.1072,2.8864,60.4139,30.6168,31.3057,6.9472,10.719,71.0104,37.9566,11.3013,69.9523,38.7989,35.3715,40.9688,14.7686,11.8583,63.89,77.8815,25.6594,63.4601,3.8172,4.8579,0.4429,0.0251,0.7049,0.0419,8.5277
t5-large-lm-adapt,asset-test,asset-valid,3,p2,1,723,random,23.8124,2.9733,59.995,30.5019,31.1567,6.8894,10.2833,70.7874,37.5201,10.8116,69.8535,38.4767,33.6592,33.9909,16.117,12.6935,63.1813,76.8947,25.4466,62.6541,3.8149,4.9032,0.4391,0.0223,0.7068,0.0455,8.5091
t5-large-lm-adapt,med-easi-test,med-easi-validation,3,p0,1,287,random,6.263,1.7625,42.7479,64.0902,36.2002,8.3956,-1.4176,23.1026,10.4512,9.2038,40.7686,24.2018,39.4163,36.3245,20.2465,14.7728,71.1871,87.4866,24.1995,66.8432,3.8154,4.0262,0.4146,0.0267,0.733,0.1638,8.9794
t5-large-lm-adapt,med-easi-test,med-easi-validation,3,p0,1,489,random,5.9822,1.8896,42.1274,65.9484,36.6551,8.1558,-2.1219,23.1599,10.0953,7.8739,39.6687,22.9488,37.163,30.9656,20.9513,14.461,70.6617,86.7905,24.1566,66.8245,3.7644,4.1226,0.4084,0.0167,0.7469,0.1662,9.0322
t5-large-lm-adapt,med-easi-test,med-easi-validation,3,p0,1,723,random,6.0176,1.9143,41.3268,65.3602,36.2004,8.1863,-1.974,22.6711,9.9514,9.1313,39.6751,23.6249,40.2532,39.837,21.5945,16.9203,72.0338,88.4415,24.351,67.3314,3.6309,3.9041,0.4222,0.0433,0.7289,0.1784,9.0122
t5-large-lm-adapt,med-easi-test,med-easi-validation,3,p1,1,287,random,9.3414,1.6741,47.2829,47.9115,32.2895,8.7453,1.1769,33.0547,16.5153,18.1758,58.6618,37.3319,53.4498,45.4262,14.5261,14.9833,70.8088,86.3781,20.2103,57.6927,3.663,3.303,0.4841,0.0,0.6552,0.1066,8.9861
t5-large-lm-adapt,med-easi-test,med-easi-validation,3,p1,1,489,random,10.4534,1.5552,52.0006,53.4672,35.6743,8.7439,3.1561,34.5661,18.2638,19.7424,59.3948,38.5327,63.0695,130.8986,15.1025,14.7947,71.7643,87.4905,20.4325,58.4881,3.6642,3.1757,0.5006,0.0,0.6358,0.1075,9.0226
t5-large-lm-adapt,med-easi-test,med-easi-validation,3,p1,1,723,random,9.8832,1.7344,48.3393,49.3873,33.1537,9.1211,3.993,34.3693,18.6314,20.8732,58.9155,38.8973,55.3425,48.259,15.9563,15.9234,71.6228,87.0929,21.0091,59.0424,3.5179,3.0895,0.5031,0.0,0.6355,0.1083,8.9985
t5-large-lm-adapt,med-easi-test,med-easi-validation,3,p2,1,287,random,6.9411,1.7474,45.607,61.0343,36.1296,8.779,-3.5095,25.2019,10.3408,8.3343,44.869,25.6526,35.5864,23.8717,19.3568,13.5864,69.9009,86.3461,24.0756,66.7123,4.0703,4.1106,0.4123,0.0167,0.7429,0.1364,9.0014
t5-large-lm-adapt,med-easi-test,med-easi-validation,3,p2,1,489,random,6.9161,1.9641,46.1971,64.409,37.5234,8.5608,-3.0226,25.8488,10.8794,7.3119,43.5484,24.4341,36.0612,27.1495,19.7588,14.3077,69.2144,85.2286,24.3178,65.933,4.0016,4.0771,0.4106,0.0167,0.743,0.1482,8.9772
t5-large-lm-adapt,med-easi-test,med-easi-validation,3,p2,1,723,random,6.2615,1.8203,43.5069,63.9633,36.4302,8.5083,-3.9647,24.1049,9.5934,6.8689,42.3236,23.6944,37.1008,31.3507,18.8943,14.0247,70.4333,87.1965,24.1399,67.0054,4.06,4.1304,0.4052,0.0233,0.7502,0.1551,9.0122
t5-large-lm-adapt,news-manual-all-test,news-manual-all-val,3,p0,1,287,random,17.7789,1.9298,57.2571,41.8992,33.6954,6.3038,14.1388,49.4988,30.7438,16.6134,52.3016,33.6077,41.5855,37.5984,23.4102,16.0344,71.6577,87.0321,24.4945,68.6655,3.577,4.4628,0.448,0.0312,0.6932,0.1207,8.5698
t5-large-lm-adapt,news-manual-all-test,news-manual-all-val,3,p0,1,489,random,18.2286,1.726,58.8735,43.5982,34.7326,6.1596,15.1563,51.1286,31.9643,17.8088,53.9732,34.9809,38.4939,27.4445,22.6993,16.8649,71.5373,86.4974,24.5402,68.2446,3.5172,4.295,0.4651,0.0547,0.6784,0.1196,8.5702
t5-large-lm-adapt,news-manual-all-test,news-manual-all-val,3,p0,1,723,random,18.8781,1.6927,59.2925,40.093,33.6927,6.5234,14.6698,52.8727,32.5918,17.3063,55.7836,35.6009,37.221,29.9585,21.1201,17.3766,69.6624,85.1098,24.2785,67.4978,3.6667,4.3817,0.4566,0.0508,0.6814,0.1011,8.5525
t5-large-lm-adapt,news-manual-all-test,news-manual-all-val,3,p1,1,287,random,23.6216,1.4606,63.1136,29.5247,31.3663,6.9171,20.8502,60.7312,39.637,24.7922,65.9286,44.3527,50.6443,42.6999,17.8772,17.8156,71.3959,85.3014,19.7539,57.4571,3.3357,3.507,0.5283,0.0,0.621,0.0787,8.6735
t5-large-lm-adapt,news-manual-all-test,news-manual-all-val,3,p1,1,489,random,22.7255,1.4705,63.5946,32.5485,32.5379,6.8698,17.0192,59.5048,37.044,20.4834,64.4386,41.376,50.1359,38.1008,14.8649,15.9352,70.2759,84.6921,19.99,57.3289,3.5683,3.5995,0.5032,0.0,0.6457,0.0779,8.7114
t5-large-lm-adapt,news-manual-all-test,news-manual-all-val,3,p1,1,723,random,23.2135,1.5333,63.3927,29.538,31.488,7.0374,19.9781,60.2343,38.992,23.6686,65.798,43.7173,53.6528,50.9737,17.3277,17.5644,71.3968,85.9086,19.8252,58.2092,3.524,3.5643,0.5233,0.0,0.6234,0.0699,8.6863
t5-large-lm-adapt,news-manual-all-test,news-manual-all-val,3,p2,1,287,random,18.4274,1.9713,60.0115,38.7962,33.593,6.4021,12.1477,52.9972,31.3177,14.4204,56.5407,34.4538,35.1482,21.7713,20.6003,14.3565,68.9764,84.8237,24.1858,67.0457,3.8565,4.6443,0.4376,0.0195,0.7151,0.0896,8.539
t5-large-lm-adapt,news-manual-all-test,news-manual-all-val,3,p2,1,489,random,17.9827,1.8896,59.861,41.1947,34.3151,6.3983,11.5286,51.7087,30.4384,13.8311,55.2918,33.5392,34.7146,21.2814,20.378,13.8416,68.9386,84.5568,24.1717,67.0396,3.7927,4.5215,0.4338,0.0234,0.7188,0.0981,8.5497
t5-large-lm-adapt,news-manual-all-test,news-manual-all-val,3,p2,1,723,random,18.4955,1.7229,59.5372,36.312,32.5241,6.2367,10.8197,54.2122,31.2006,13.1122,57.9096,34.3587,33.6162,19.8635,19.2189,14.5516,67.7779,83.226,23.5506,65.6818,3.9251,4.7513,0.4358,0.0156,0.715,0.089,8.5304
t5-small-lm-adapt,asset-test,asset-valid,3,p0,1,287,random,9.9051,2.4847,37.2492,62.3266,34.0202,6.3162,0.4381,24.8135,11.1821,-1.3087,16.0642,7.1596,67.2331,73.9168,14.5388,15.3942,68.2365,83.05,25.0622,65.6357,3.1467,4.1611,0.3781,0.0084,0.7998,0.2366,8.4965
t5-small-lm-adapt,asset-test,asset-valid,3,p0,1,489,random,8.3618,2.5637,32.9035,62.7547,32.7406,6.2237,-3.2262,20.487,7.1643,-5.5557,11.2858,2.6451,74.5346,121.2641,13.3794,14.8258,67.7002,83.5411,24.8709,66.3971,3.2154,4.3229,0.3607,0.0028,0.808,0.2441,8.5062
t5-small-lm-adapt,asset-test,asset-valid,3,p0,1,723,random,9.3848,2.3532,35.1524,61.9361,33.1472,6.5698,-2.6487,21.986,8.2473,-4.7523,12.8082,3.8138,69.8402,87.0915,12.9919,14.9375,67.3743,83.0132,25.0197,65.4504,3.2152,4.1855,0.3656,0.0028,0.8108,0.24,8.5113
t5-small-lm-adapt,asset-test,asset-valid,3,p1,1,287,random,12.4225,2.2041,45.7467,57.5588,35.1699,6.9576,-0.064,28.5199,12.7367,-0.9018,21.9248,10.2347,48.8469,101.6888,5.4982,8.3304,55.3286,68.1214,16.5087,44.5611,3.6407,3.8224,0.3664,0.0,0.8141,0.1577,8.6985
t5-small-lm-adapt,asset-test,asset-valid,3,p1,1,489,random,12.052,2.2511,44.7643,58.2859,35.1004,6.9263,-0.6434,28.6812,12.5707,-1.5511,22.0398,9.931,49.0784,49.7653,5.7683,8.7543,57.1044,70.4763,17.3464,46.5266,3.6087,3.7918,0.3762,0.0,0.8091,0.156,8.6842
t5-small-lm-adapt,asset-test,asset-valid,3,p1,1,723,random,11.8536,2.2684,43.9136,58.2724,34.8181,6.5987,-1.9368,26.7114,10.874,-2.7651,19.9305,8.3056,56.5563,136.7687,5.0061,7.3109,56.0454,68.7197,17.0962,44.9358,3.618,3.9329,0.3636,0.0,0.8158,0.1669,8.659
t5-small-lm-adapt,asset-test,asset-valid,3,p2,1,287,random,11.0994,2.5141,40.0358,61.1377,34.5625,6.4917,1.2255,26.572,12.4657,-0.2498,18.1747,8.7217,65.8254,60.9378,15.0113,16.6456,68.3253,83.7635,25.3097,65.9631,3.1847,4.1349,0.3834,0.0139,0.7898,0.2292,8.5057
